FIPS,State,County,Predicted COVID Cases,Amount Over / Under (Cases),Population
28159,MS,Winston County,2189.0,-887.0,17504
28161,MS,Yalobusha County,1494.0,-580.0,12413
28163,MS,Yazoo County,4420.0,-297.0,25893
29001,MO,Adair County,4178.0,2026.0,25151
29003,MO,Andrew County,1538.0,-513.0,18016
29005,MO,Atchison County,1050.0,234.0,5161
29007,MO,Audrain County,2641.0,379.0,24482
29009,MO,Barry County,3835.0,988.0,34944
29011,MO,Barton County,1284.0,12.0,11695
29013,MO,Bates County,1772.0,209.0,16170
29015,MO,Benton County,2696.0,477.0,20233
29017,MO,Bollinger County,1299.0,141.0,10531
29019,MO,Boone County,24249.0,-931.0,187721
29021,MO,Buchanan County,9144.0,-1862.0,82891
29023,MO,Butler County,5787.0,1148.0,42166
29025,MO,Caldwell County,1050.0,388.0,8939
29027,MO,Callaway County,4627.0,-768.0,44723
29029,MO,Camden County,4765.0,1114.0,43760
29031,MO,Cape Girardeau County,10988.0,2089.0,82931
29033,MO,Carroll County,1144.0,221.0,8420
29035,MO,Carter County,1199.0,691.0,5254
29037,MO,Cass County,13093.0,1094.0,110357
29039,MO,Cedar County,1655.0,128.0,14601
29041,MO,Chariton County,1050.0,369.0,7395
29043,MO,Christian County,9618.0,25.0,93122
29045,MO,Clark County,1105.0,513.0,6715
29047,MO,Clay County,28473.0,14666.0,256930
29049,MO,Clinton County,2331.0,284.0,21303
29051,MO,Cole County,10740.0,2216.0,76956
29053,MO,Cooper County,1561.0,148.0,16763
29055,MO,Crawford County,2641.0,366.0,22659
29057,MO,Dade County,1050.0,283.0,7665
29059,MO,Dallas County,2205.0,275.0,17587
29061,MO,Daviess County,1144.0,455.0,8457
29063,MO,DeKalb County,1299.0,518.0,11310
29065,MO,Dent County,1772.0,241.0,14488
29067,MO,Douglas County,1284.0,217.0,11981
29069,MO,Dunklin County,3554.0,-966.0,27411
29071,MO,Franklin County,13093.0,-210.0,105793
29073,MO,Gasconade County,1655.0,219.0,14772
29075,MO,Gentry County,1144.0,211.0,6274
29077,MO,Greene County,40536.0,7172.0,303197
29079,MO,Grundy County,1284.0,133.0,9844
29081,MO,Harrison County,1050.0,159.0,8217
29083,MO,Henry County,2547.0,-306.0,22421
29085,MO,Hickory County,1284.0,293.0,8575
29087,MO,Holt County,1050.0,560.0,4254
29089,MO,Howard County,1144.0,-74.0,10179
29091,MO,Howell County,5787.0,1558.0,40623
29093,MO,Iron County,1339.0,373.0,9413
29095,MO,Jackson County,96570.0,48642.0,716218
29097,MO,Jasper County,18214.0,9654.0,124016
29099,MO,Jefferson County,25300.0,-1563.0,229220
29101,MO,Johnson County,5143.0,-559.0,54449
29103,MO,Knox County,1149.0,718.0,3777
29105,MO,Laclede County,4072.0,676.0,36345
29107,MO,Lafayette County,3559.0,345.0,32967
29109,MO,Lawrence County,4072.0,799.0,38689
29111,MO,Lewis County,1144.0,-134.0,9886
29113,MO,Lincoln County,6084.0,-609.0,63182
29115,MO,Linn County,1205.0,206.0,11826
29117,MO,Livingston County,1655.0,137.0,14335
29119,MO,McDonald County,2671.0,448.0,23593
29121,MO,Macon County,1561.0,30.0,15076
29123,MO,Madison County,1439.0,-86.0,12757
29125,MO,Maries County,1144.0,405.0,8432
29127,MO,Marion County,2711.0,-692.0,28489
29129,MO,Mercer County,1050.0,707.0,3466
29131,MO,Miller County,2641.0,303.0,25403
29133,MO,Mississippi County,1500.0,-281.0,11665
29135,MO,Moniteau County,1515.0,229.0,15260
29137,MO,Monroe County,1144.0,319.0,8635
29139,MO,Montgomery County,1515.0,299.0,11479
29141,MO,Morgan County,2616.0,888.0,21786
29143,MO,New Madrid County,1772.0,-563.0,15710
29145,MO,Newton County,6268.0,1406.0,60096
29147,MO,Nodaway County,2090.0,-981.0,20715
29149,MO,Oregon County,1339.0,527.0,8703
29151,MO,Osage County,1421.0,205.0,13398
29153,MO,Ozark County,1339.0,689.0,8954
29155,MO,Pemiscot County,2384.0,993.0,14865
29157,MO,Perry County,1969.0,-507.0,18878
29159,MO,Pettis County,4690.0,-1406.0,43397
29161,MO,Phelps County,4334.0,-799.0,45273
29163,MO,Pike County,1966.0,63.0,17644
29165,MO,Platte County,14453.0,9221.0,110570
29167,MO,Polk County,3225.0,-599.0,32659
29169,MO,Pulaski County,4281.0,-420.0,53810
29171,MO,Putnam County,1050.0,661.0,4662
29173,MO,Ralls County,1205.0,202.0,10410
29175,MO,Randolph County,2641.0,-74.0,24626
29177,MO,Ray County,2602.0,303.0,23121
29179,MO,Reynolds County,1264.0,758.0,5996
29181,MO,Ripley County,1339.0,373.0,10714
29183,MO,St. Charles County,53546.0,-414.0,413798
29185,MO,St. Clair County,1284.0,192.0,9595
29186,MO,Ste. Genevieve County,1875.0,-31.0,18613
29187,MO,St. Francois County,7264.0,-1889.0,66906
29189,MO,St. Louis County,130515.0,-1260.0,990791
29195,MO,Saline County,2330.0,-105.0,23003
29197,MO,Schuyler County,1050.0,734.0,4000
29199,MO,Scotland County,1264.0,960.0,4647
29201,MO,Scott County,4428.0,-977.0,37868
29203,MO,Shannon County,1199.0,506.0,7216
29205,MO,Shelby County,1050.0,178.0,5996
29207,MO,Stoddard County,3267.0,1028.0,28390
29209,MO,Stone County,3638.0,1240.0,32134
29211,MO,Sullivan County,1144.0,545.0,5816
29213,MO,Taney County,7106.0,1336.0,56749
29215,MO,Texas County,3060.0,1058.0,25304
29217,MO,Vernon County,2185.0,-227.0,19599
29219,MO,Warren County,4271.0,581.0,37290
29221,MO,Washington County,3037.0,596.0,23392
29223,MO,Wayne County,1460.0,437.0,10817
29225,MO,Webster County,4226.0,586.0,40366
29227,MO,Worth County,1050.0,818.0,1940
29229,MO,Wright County,2525.0,911.0,19143
29510,MO,St. Louis city,38796.0,3746.0,286193
30001,MT,Beaverhead County,2419.0,1587.0,9747
30003,MT,Big Horn County,1672.0,-549.0,12826
30005,MT,Blaine County,1050.0,-73.0,6972
30007,MT,Broadwater County,1105.0,609.0,7771
30009,MT,Carbon County,1265.0,460.0,11236
30011,MT,Carter County,1050.0,970.0,1403
30013,MT,Cascade County,8802.0,-3528.0,85001
30015,MT,Chouteau County,1050.0,535.0,5908
30017,MT,Custer County,1265.0,212.0,12000
30019,MT,Daniels County,1050.0,886.0,1645
30021,MT,Dawson County,1050.0,190.0,8807
30023,MT,Deer Lodge County,1050.0,-438.0,9544
30025,MT,Fallon County,1050.0,825.0,3050
30027,MT,Fergus County,1265.0,275.0,11672
30029,MT,Flathead County,14215.0,2323.0,111885
30031,MT,Gallatin County,14867.0,-2421.0,124938
30033,MT,Garfield County,1050.0,967.0,1218
30035,MT,Glacier County,1960.0,-180.0,13650
30037,MT,Golden Valley County,1144.0,1098.0,826
30039,MT,Granite County,1105.0,856.0,3497
30041,MT,Hill County,1621.0,-285.0,16118
30043,MT,Jefferson County,1265.0,121.0,12831
30045,MT,Judith Basin County,1050.0,936.0,2079
30047,MT,Lake County,3700.0,356.0,32853
30049,MT,Lewis and Clark County,9957.0,1113.0,73784
30051,MT,Liberty County,1412.0,1157.0,1974
30053,MT,Lincoln County,2602.0,704.0,21510
30055,MT,McCone County,1050.0,921.0,1711
30057,MT,Madison County,2419.0,1499.0,9252
30059,MT,Meagher County,1050.0,746.0,2026
30061,MT,Mineral County,1125.0,544.0,5020
30063,MT,Missoula County,14453.0,-659.0,121011
30065,MT,Musselshell County,1050.0,729.0,5169
30067,MT,Park County,3193.0,947.0,17753
30069,MT,Petroleum County,1050.0,1035.0,521
30071,MT,Phillips County,1105.0,850.0,4228
30073,MT,Pondera County,1144.0,539.0,6092
30075,MT,Powder River County,1144.0,1017.0,1732
30077,MT,Powell County,1050.0,345.0,7078
30079,MT,Prairie County,1144.0,1049.0,1108
30081,MT,Ravalli County,4596.0,1846.0,47177
30083,MT,Richland County,1265.0,348.0,11230
30085,MT,Roosevelt County,1245.0,-296.0,10537
30087,MT,Rosebud County,1105.0,-206.0,8152
30089,MT,Sanders County,1518.0,756.0,13384
30091,MT,Sheridan County,1050.0,723.0,3555
30093,MT,Silver Bow County,4547.0,1183.0,35947
30095,MT,Stillwater County,1171.0,707.0,9169
30097,MT,Sweet Grass County,1050.0,758.0,3727
30099,MT,Teton County,1050.0,475.0,6346
30101,MT,Toole County,1144.0,765.0,5077
30103,MT,Treasure County,1050.0,1018.0,754
30105,MT,Valley County,1050.0,365.0,7542
30107,MT,Wheatland County,1105.0,928.0,2038
30109,MT,Wibaux County,1050.0,984.0,927
30111,MT,Yellowstone County,22329.0,4310.0,169870
31001,NE,Adams County,2792.0,-66.0,30947
31003,NE,Antelope County,1050.0,633.0,6305
31005,NE,Arthur County,1288.0,1283.0,425
31007,NE,Banner County,1288.0,1258.0,657
31009,NE,Blaine County,1105.0,1083.0,452
31011,NE,Boone County,1050.0,647.0,5366
31013,NE,Box Butte County,1050.0,291.0,10683
31015,NE,Boyd County,1050.0,888.0,1730
31017,NE,Brown County,1050.0,816.0,2883
31019,NE,Buffalo County,6754.0,1791.0,50532
31021,NE,Burt County,1050.0,499.0,6770
31023,NE,Butler County,1050.0,180.0,8443
31025,NE,Cass County,2044.0,-752.0,27152
31027,NE,Cedar County,1050.0,462.0,8366
31029,NE,Chase County,1144.0,909.0,3754
31031,NE,Cherry County,1050.0,892.0,5485
31033,NE,Cheyenne County,1050.0,214.0,9526
31035,NE,Clay County,1050.0,480.0,6049
31037,NE,Colfax County,1480.0,615.0,10453
31039,NE,Cuming County,1050.0,477.0,8953
31041,NE,Custer County,1265.0,537.0,10504
31043,NE,Dakota County,2144.0,-521.0,21116
31045,NE,Dawes County,2419.0,2075.0,8252
31047,NE,Dawson County,2450.0,883.0,23905
31049,NE,Deuel County,1050.0,955.0,1901
31051,NE,Dixon County,1144.0,640.0,5516
31053,NE,Dodge County,3856.0,-545.0,37045
31055,NE,Douglas County,66893.0,-8098.0,586106
31057,NE,Dundy County,1050.0,931.0,1595
31059,NE,Fillmore County,1050.0,557.0,5541
31061,NE,Franklin County,1050.0,913.0,2850
31063,NE,Frontier County,1050.0,889.0,2611
31065,NE,Furnas County,1050.0,593.0,4570
31067,NE,Gage County,1875.0,258.0,21564
31069,NE,Garden County,1050.0,850.0,1835
31071,NE,Garfield County,1050.0,896.0,1787
31073,NE,Gosper County,1050.0,898.0,1835
31075,NE,Grant County,1050.0,1027.0,584
31077,NE,Greeley County,1050.0,907.0,2235
31079,NE,Hall County,6268.0,-1398.0,62096
31081,NE,Hamilton County,1050.0,-108.0,9439
31083,NE,Harlan County,1050.0,998.0,3032
31085,NE,Hayes County,1050.0,1035.0,864
31087,NE,Hitchcock County,1050.0,866.0,2614
31089,NE,Holt County,1265.0,339.0,10013
31091,NE,Hooker County,1050.0,1022.0,682
31093,NE,Howard County,1050.0,606.0,6509
31095,NE,Jefferson County,1050.0,634.0,7140
31097,NE,Johnson County,1144.0,988.0,5245
31099,NE,Kearney County,1050.0,645.0,6706
31101,NE,Keith County,1050.0,436.0,8179
31103,NE,Keya Paha County,1050.0,1016.0,805
31105,NE,Kimball County,1144.0,936.0,3336
31107,NE,Knox County,1050.0,423.0,8307
31109,NE,Lancaster County,35820.0,-6060.0,324434
31111,NE,Lincoln County,3720.0,-437.0,33614
31113,NE,Logan County,1050.0,1006.0,685
31115,NE,Loup County,1050.0,1029.0,601
31117,NE,McPherson County,1288.0,1268.0,379
31119,NE,Madison County,4056.0,-249.0,35414
31121,NE,Merrick County,1050.0,324.0,7715
31123,NE,Morrill County,1050.0,659.0,4522
31125,NE,Nance County,1050.0,786.0,3317
31127,NE,Nemaha County,1144.0,701.0,7036
31129,NE,Nuckolls County,1050.0,692.0,4069
31131,NE,Otoe County,1421.0,66.0,16186
31133,NE,Pawnee County,1144.0,969.0,2531
31135,NE,Perkins County,1050.0,898.0,2827
31137,NE,Phelps County,1050.0,80.0,8988
31139,NE,Pierce County,1050.0,546.0,7317
31141,NE,Platte County,3399.0,-239.0,34355
31143,NE,Polk County,1050.0,603.0,5240
31145,NE,Red Willow County,1265.0,558.0,10528
31147,NE,Richardson County,1050.0,124.0,7730
31149,NE,Rock County,1050.0,1019.0,1241
31151,NE,Saline County,1480.0,-50.0,14548
31153,NE,Sarpy County,21148.0,-2593.0,196427
31155,NE,Saunders County,1734.0,-16.0,23177
31157,NE,Scotts Bluff County,4031.0,242.0,35769
31159,NE,Seward County,1265.0,173.0,17625
31161,NE,Sheridan County,1050.0,808.0,5006
31163,NE,Sherman County,1050.0,829.0,3006
31165,NE,Sioux County,1050.0,1029.0,1127
31167,NE,Stanton County,1050.0,869.0,5765
31169,NE,Thayer County,1050.0,581.0,4854
31171,NE,Thomas County,1050.0,1021.0,665
31173,NE,Thurston County,1050.0,144.0,6555
31175,NE,Valley County,1050.0,771.0,4058
31177,NE,Washington County,3104.0,1090.0,21167
31179,NE,Wayne County,1265.0,571.0,9899
31181,NE,Webster County,1050.0,782.0,3339
31183,NE,Wheeler County,1050.0,1005.0,782
31185,NE,York County,1265.0,-644.0,14312
32001,NV,Churchill County,2386.0,-682.0,25798
32003,NV,Clark County,473819.0,190647.0,2322535
32005,NV,Douglas County,6263.0,2906.0,49662
32007,NV,Elko County,5331.0,2324.0,53979
32009,NV,Esmeralda County,1558.0,1497.0,747
32011,NV,Eureka County,1050.0,1114.0,1863
32013,NV,Humboldt County,1632.0,2134.0,17296
32015,NV,Lander County,1199.0,748.0,5761
32017,NV,Lincoln County,1105.0,1168.0,4440
32019,NV,Lyon County,7605.0,3157.0,61628
32021,NV,Mineral County,1105.0,292.0,4537
32023,NV,Nye County,7082.0,3338.0,54769
32027,NV,Pershing County,1199.0,73.0,6450
32029,NV,Storey County,1099.0,1152.0,4165
32031,NV,Washoe County,66281.0,12422.0,496980
32033,NV,White Pine County,1144.0,847.0,8746
32510,NV,Carson City,7264.0,-89.0,58065
33001,NH,Belknap County,6741.0,-857.0,64705
33003,NH,Carroll County,7056.0,1290.0,52154
33005,NH,Cheshire County,9957.0,785.0,77463
33007,NH,Coos County,3262.0,-224.0,31476
33009,NH,Grafton County,12112.0,-1086.0,93131
33011,NH,Hillsborough County,55905.0,2864.0,427493
33013,NH,Merrimack County,19624.0,1347.0,156459
33015,NH,Rockingham County,48417.0,10696.0,319633
33017,NH,Strafford County,15350.0,-1456.0,132571
33019,NH,Sullivan County,4211.0,-1190.0,43918
34001,NJ,Atlantic County,41816.0,3475.0,275382
34003,NJ,Bergen County,133831.0,-17795.0,953540
34005,NJ,Burlington County,57755.0,-5419.0,466101
34007,NJ,Camden County,69465.0,-5321.0,524649
34009,NJ,Cape May County,12187.0,113.0,95405
34011,NJ,Cumberland County,20098.0,-3473.0,151347
34013,NJ,Essex County,119673.0,-5203.0,849724
34015,NJ,Gloucester County,47669.0,9754.0,306767
34017,NJ,Hudson County,111888.0,5681.0,702381
34019,NJ,Hunterdon County,17490.0,771.0,129805
34021,NJ,Mercer County,55595.0,1788.0,380779
34023,NJ,Middlesex County,118966.0,-6626.0,861094
34025,NJ,Monmouth County,77248.0,-15169.0,644228
34027,NJ,Morris County,60365.0,-17642.0,511219
34029,NJ,Ocean County,72144.0,-13379.0,655663
34031,NJ,Passaic County,73307.0,-5444.0,513634
34033,NJ,Salem County,7381.0,64.0,65157
34035,NJ,Somerset County,43452.0,-2192.0,347047
34037,NJ,Sussex County,19385.0,-64.0,145575
34039,NJ,Union County,76888.0,-5040.0,570417
34041,NJ,Warren County,15168.0,1378.0,110903
35001,NM,Bernalillo County,97003.0,1775.0,672957
35003,NM,Catron County,1105.0,874.0,3793
35005,NM,Chaves County,9362.0,257.0,63892
35006,NM,Cibola County,4237.0,-601.0,26871
35007,NM,Colfax County,1362.0,302.0,12272
35009,NM,Curry County,5935.0,-63.0,47430
35011,NM,De Baca County,1199.0,863.0,1692
35013,NM,Doña Ana County,35563.0,711.0,223530
35015,NM,Eddy County,8388.0,1933.0,60203
35017,NM,Grant County,3280.0,-2000.0,27693
35019,NM,Guadalupe County,1225.0,481.0,4316
35021,NM,Harding County,1199.0,1156.0,621
35023,NM,Hidalgo County,1199.0,594.0,4011
35025,NM,Lea County,8512.0,781.0,72343
35027,NM,Lincoln County,2291.0,-466.0,20343
35028,NM,Los Alamos County,5120.0,1612.0,19273
35029,NM,Luna County,3658.0,659.0,25693
35031,NM,McKinley County,11026.0,-3875.0,69931
35033,NM,Mora County,1125.0,618.0,4147
35035,NM,Otero County,8388.0,343.0,68517
35037,NM,Quay County,1339.0,419.0,8529
35039,NM,Rio Arriba County,5728.0,-1061.0,39991
35041,NM,Roosevelt County,2230.0,-316.0,18858
35043,NM,Sandoval County,17239.0,-5764.0,153597
35045,NM,San Juan County,11787.0,-11485.0,120569
35047,NM,San Miguel County,3143.0,-969.0,26902
35049,NM,Santa Fe County,18045.0,-4680.0,155761
35051,NM,Sierra County,1383.0,412.0,11474
35053,NM,Socorro County,2189.0,86.0,16111
35055,NM,Taos County,5125.0,1208.0,34590
35057,NM,Torrance County,1994.0,522.0,15383
35059,NM,Union County,1144.0,746.0,3982
35061,NM,Valencia County,10143.0,-959.0,78201
36001,NY,Albany County,40228.0,5074.0,315921
36003,NY,Allegany County,5588.0,2036.0,46726
36007,NY,Broome County,23603.0,167.0,197258
36009,NY,Cattaraugus County,9199.0,1881.0,76050
36011,NY,Cayuga County,9199.0,829.0,74679
36013,NY,Chautauqua County,18175.0,7248.0,125344
36015,NY,Chemung County,9105.0,-1823.0,81641
36017,NY,Chenango County,5107.0,278.0,46331
36019,NY,Clinton County,9199.0,-2712.0,78037
36021,NY,Columbia County,9264.0,2960.0,61108
36023,NY,Cortland County,4805.0,-860.0,46081
36025,NY,Delaware County,4919.0,583.0,44774
36027,NY,Dutchess County,32751.0,-3263.0,297609
36029,NY,Erie County,123458.0,11379.0,948423
36031,NY,Essex County,4033.0,324.0,36763
36033,NY,Franklin County,5261.0,-90.0,46393
36035,NY,Fulton County,5540.0,-1577.0,52256
36037,NY,Genesee County,6084.0,78.0,57398
36039,NY,Greene County,5107.0,703.0,47345
36041,NY,Hamilton County,1199.0,750.0,5121
36043,NY,Herkimer County,8046.0,1223.0,59584
36045,NY,Jefferson County,10797.0,-2115.0,115461
36049,NY,Lewis County,3058.0,664.0,26595
36051,NY,Livingston County,7134.0,1637.0,61340
36053,NY,Madison County,8074.0,844.0,67054
36055,NY,Monroe County,101820.0,29249.0,750887
36057,NY,Montgomery County,5540.0,-704.0,49333
36059,NY,Nassau County,197223.0,-36669.0,1385294
36063,NY,Niagara County,23862.0,361.0,210467
36065,NY,Oneida County,27093.0,-603.0,228358
36067,NY,Onondaga County,65880.0,-1503.0,469728
36069,NY,Ontario County,14462.0,3218.0,112481
36071,NY,Orange County,55727.0,-1968.0,406491
36073,NY,Orleans County,4486.0,697.0,39163
36075,NY,Oswego County,16531.0,252.0,118239
36077,NY,Otsego County,8163.0,1892.0,60409
36079,NY,Putnam County,13488.0,13.0,98312
36083,NY,Rensselaer County,19624.0,228.0,159421
36087,NY,Rockland County,39091.0,-8612.0,340357
36089,NY,St. Lawrence County,11835.0,1299.0,107089
36091,NY,Saratoga County,28473.0,-267.0,238468
36093,NY,Schenectady County,19679.0,-74.0,159694
36095,NY,Schoharie County,2767.0,-211.0,30091
36097,NY,Schuyler County,1878.0,32.0,17609
36099,NY,Seneca County,2861.0,-598.0,32586
36101,NY,Steuben County,10797.0,680.0,92505
36103,NY,Suffolk County,216127.0,-11789.0,1527974
36105,NY,Sullivan County,9199.0,-2114.0,79735
36107,NY,Tioga County,5045.0,-987.0,47766
36109,NY,Tompkins County,11124.0,-3134.0,104299
36111,NY,Ulster County,25485.0,6223.0,182320
36113,NY,Warren County,11384.0,2142.0,65427
36115,NY,Washington County,6387.0,-601.0,60810
36117,NY,Wayne County,9105.0,140.0,90958
36119,NY,Westchester County,138680.0,-1109.0,991736
36121,NY,Wyoming County,4821.0,1346.0,39601
36123,NY,Yates County,2641.0,706.0,24502
37001,NC,Alamance County,23697.0,-4662.0,176618
37003,NC,Alexander County,4790.0,-255.0,36316
37005,NC,Alleghany County,1345.0,-143.0,11193
37007,NC,Anson County,3120.0,-641.0,21958
37009,NC,Ashe County,2861.0,-379.0,27062
37011,NC,Avery County,1827.0,-413.0,17541
37013,NC,Beaufort County,5930.0,-1601.0,44400
37015,NC,Bertie County,2194.0,-306.0,17068
37017,NC,Bladen County,3280.0,-2118.0,29391
37019,NC,Brunswick County,19679.0,-837.0,152908
37021,NC,Buncombe County,32989.0,-1768.0,273790
37023,NC,Burke County,10143.0,-3417.0,87972
37025,NC,Cabarrus County,31163.0,54.0,235909
37027,NC,Caldwell County,10149.0,-3434.0,80347
37029,NC,Camden County,1105.0,310.0,11090
37031,NC,Carteret County,10797.0,2301.0,69326
37033,NC,Caswell County,2696.0,-117.0,22431
37035,NC,Catawba County,18403.0,-8029.0,163167
37037,NC,Chatham County,12235.0,2944.0,79939
37039,NC,Cherokee County,3517.0,51.0,29459
37041,NC,Chowan County,1827.0,-510.0,13898
37043,NC,Clay County,1105.0,-355.0,11615
37045,NC,Cleveland County,10143.0,-4986.0,100653
37047,NC,Columbus County,7448.0,-317.0,50075
37049,NC,Craven County,10797.0,-4378.0,101087
37051,NC,Cumberland County,47313.0,-10345.0,336781
37053,NC,Currituck County,2767.0,0.0,31008
37055,NC,Dare County,6195.0,1383.0,37987
37057,NC,Davidson County,23697.0,-210.0,172380
37059,NC,Davie County,4651.0,-1817.0,44115
37061,NC,Duplin County,6214.0,-2994.0,48934
37063,NC,Durham County,42901.0,-14727.0,333292
37065,NC,Edgecombe County,7468.0,-532.0,48389
37067,NC,Forsyth County,54478.0,-4477.0,389661
37069,NC,Franklin County,9199.0,-4745.0,74400
37071,NC,Gaston County,29728.0,-3372.0,233970
37073,NC,Gates County,1199.0,133.0,10370
37075,NC,Graham County,1220.0,-144.0,8032
37077,NC,Granville County,6426.0,-2867.0,61702
37079,NC,Greene County,2841.0,-362.0,20367
37081,NC,Guilford County,71003.0,-3986.0,546457
37083,NC,Halifax County,7498.0,-1599.0,47711
37085,NC,Harnett County,15964.0,-4441.0,138478
37087,NC,Haywood County,7926.0,-59.0,62615
37089,NC,Henderson County,15407.0,1551.0,118298
37091,NC,Hertford County,2406.0,-571.0,19634
37093,NC,Hoke County,8294.0,-2104.0,53691
37095,NC,Hyde County,1220.0,471.0,4656
37097,NC,Iredell County,24156.0,-1445.0,195874
37099,NC,Jackson County,4899.0,-452.0,43922
37101,NC,Johnston County,27093.0,-8666.0,234902
37103,NC,Jones County,1199.0,-113.0,9219
37105,NC,Lee County,8388.0,-686.0,65543
37107,NC,Lenoir County,8393.0,-491.0,54499
37109,NC,Lincoln County,10742.0,-1188.0,93108
37111,NC,McDowell County,6044.0,-1294.0,44755
37113,NC,Macon County,4449.0,408.0,37969
37115,NC,Madison County,2291.0,-635.0,21881
37117,NC,Martin County,2726.0,-796.0,21478
37119,NC,Mecklenburg County,177550.0,6378.0,1144075
37121,NC,Mitchell County,1672.0,-497.0,15048
37123,NC,Montgomery County,2696.0,-962.0,25841
37125,NC,Moore County,12405.0,-2586.0,105491
37127,NC,Nash County,10164.0,-4214.0,95820
37129,NC,New Hanover County,33044.0,2937.0,235784
37131,NC,Northampton County,2189.0,-597.0,16827
37133,NC,Onslow County,23603.0,-7409.0,209031
37135,NC,Orange County,18358.0,-5189.0,150253
37137,NC,Pamlico County,1484.0,5.0,12234
37139,NC,Pasquotank County,4603.0,305.0,41168
37141,NC,Pender County,8322.0,139.0,65698
37143,NC,Perquimans County,1457.0,-88.0,13221
37145,NC,Person County,4745.0,-1067.0,39343
37147,NC,Pitt County,22533.0,-9129.0,173610
37149,NC,Polk County,2075.0,-151.0,20012
37151,NC,Randolph County,18403.0,534.0,146196
37153,NC,Richmond County,5748.0,-2015.0,42573
37155,NC,Robeson County,11928.0,-10901.0,116466
37157,NC,Rockingham County,10143.0,-1943.0,91966
37159,NC,Rowan County,20047.0,-309.0,149673
37161,NC,Rutherford County,8388.0,-109.0,64945
37163,NC,Sampson County,8388.0,-1919.0,59027
37165,NC,Scotland County,4947.0,-937.0,34350
37167,NC,Stanly County,8388.0,-1542.0,64231
37169,NC,Stokes County,4860.0,-2081.0,45136
37171,NC,Surry County,9337.0,-3081.0,71482
37173,NC,Swain County,1672.0,-749.0,13936
37175,NC,Transylvania County,4887.0,1411.0,33373
37177,NC,Tyrrell County,1340.0,794.0,3473
37179,NC,Union County,31346.0,-3003.0,249172
37181,NC,Vance County,5748.0,-1289.0,42154
37183,NC,Wake County,171115.0,-50401.0,1170778
37185,NC,Warren County,2406.0,-351.0,18677
37187,NC,Washington County,1477.0,-481.0,10776
37189,NC,Watauga County,7414.0,454.0,55013
37191,NC,Wayne County,14186.0,-6808.0,117449
37193,NC,Wilkes County,9337.0,-490.0,65791
37195,NC,Wilson County,10164.0,-1955.0,78306
37197,NC,Yadkin County,4459.0,-2479.0,37507
37199,NC,Yancey County,2385.0,-309.0,18768
38001,ND,Adams County,1050.0,842.0,2133
38003,ND,Barnes County,1050.0,-237.0,10761
38005,ND,Benson County,1144.0,377.0,5772
38007,ND,Billings County,1050.0,1004.0,1025
38009,ND,Bottineau County,1050.0,403.0,6384
38011,ND,Bowman County,1050.0,813.0,2899
38013,ND,Burke County,1050.0,928.0,2132
38015,ND,Burleigh County,13329.0,-1377.0,99396
38017,ND,Cass County,22600.0,-7119.0,192713
38019,ND,Cavalier County,1050.0,697.0,3608
38021,ND,Dickey County,1050.0,502.0,4928
38023,ND,Divide County,1382.0,1152.0,2169
38025,ND,Dunn County,1050.0,747.0,3994
38027,ND,Eddy County,1050.0,787.0,2307
38029,ND,Emmons County,1199.0,979.0,3254
38031,ND,Foster County,1050.0,655.0,3380
38033,ND,Golden Valley County,1050.0,934.0,1746
38035,ND,Grand Forks County,9171.0,-1888.0,72421
38037,ND,Grant County,1144.0,988.0,2238
38039,ND,Griggs County,1050.0,843.0,2249
38041,ND,Hettinger County,1050.0,664.0,2411
38043,ND,Kidder County,1105.0,925.0,2381
38045,ND,LaMoure County,1050.0,682.0,4076
38047,ND,Logan County,1050.0,861.0,1838
38049,ND,McHenry County,1050.0,566.0,5195
38051,ND,McIntosh County,1144.0,839.0,2495
38053,ND,McKenzie County,1265.0,349.0,13889
38055,ND,McLean County,1050.0,154.0,9858
38057,ND,Mercer County,1050.0,99.0,8327
38059,ND,Morton County,3518.0,-904.0,33705
38061,ND,Mountrail County,1359.0,-147.0,9241
38063,ND,Nelson County,1050.0,780.0,2999
38065,ND,Oliver County,1050.0,937.0,1862
38067,ND,Pembina County,1050.0,250.0,6745
38069,ND,Pierce County,1050.0,677.0,3931
38071,ND,Ramsey County,1265.0,-313.0,11516
38073,ND,Ransom County,1050.0,277.0,5647
38075,ND,Renville County,1050.0,857.0,2250
38077,ND,Richland County,1265.0,-395.0,16574
38079,ND,Rolette County,1838.0,-2090.0,11867
38081,ND,Sargent County,1050.0,580.0,3804
38083,ND,Sheridan County,1050.0,962.0,1286
38085,ND,Sioux County,1144.0,521.0,3686
38087,ND,Slope County,1050.0,1034.0,682
38089,ND,Stark County,3103.0,-1296.0,32718
38091,ND,Steele County,1050.0,927.0,1793
38093,ND,Stutsman County,2185.0,-714.0,21476
38095,ND,Towner County,1144.0,890.0,2060
38097,ND,Traill County,1050.0,289.0,7955
38099,ND,Walsh County,1144.0,-240.0,10460
38101,ND,Ward County,6895.0,-1417.0,68788
38103,ND,Wells County,1050.0,692.0,3922
38105,ND,Williams County,4177.0,327.0,37966
39001,OH,Adams County,3757.0,137.0,27459
39003,OH,Allen County,11544.0,-466.0,101097
39005,OH,Ashland County,6169.0,813.0,52024
39007,OH,Ashtabula County,12583.0,2908.0,96960
39009,OH,Athens County,9287.0,-900.0,60881
