FIPS,State,County,Predicted COVID Cases,Amount Over / Under (Cases),Population
48049,TX,Brown County,4650.0,-2399.0,38443
48051,TX,Burleson County,2655.0,149.0,18690
48053,TX,Burnet County,6040.0,590.0,52567
48055,TX,Caldwell County,5407.0,-3001.0,47849
48057,TX,Calhoun County,2826.0,-21.0,19682
48059,TX,Callahan County,2028.0,613.0,14247
48061,TX,Cameron County,64448.0,2216.0,424911
48063,TX,Camp County,2028.0,749.0,12721
48065,TX,Carson County,1666.0,894.0,5816
48067,TX,Cass County,3897.0,-29.0,28538
48069,TX,Castro County,1666.0,459.0,7287
48071,TX,Chambers County,5169.0,2133.0,51309
48073,TX,Cherokee County,5954.0,3446.0,51432
48075,TX,Childress County,1666.0,583.0,6841
48077,TX,Clay County,1840.0,1051.0,10499
48079,TX,Cochran County,1666.0,1180.0,2522
48081,TX,Coke County,1666.0,1337.0,3322
48083,TX,Coleman County,1666.0,869.0,7822
48085,TX,Collin County,151456.0,24687.0,1158995
48087,TX,Collingsworth County,1666.0,1288.0,2585
48089,TX,Colorado County,2655.0,1037.0,20832
48091,TX,Comal County,19623.0,-1138.0,184749
48093,TX,Comanche County,2028.0,512.0,13921
48095,TX,Concho County,1666.0,1131.0,3367
48097,TX,Cooke County,4633.0,1604.0,43048
48099,TX,Coryell County,8001.0,-1678.0,84205
48101,TX,Cottle County,1666.0,1551.0,1317
48103,TX,Crane County,1666.0,1160.0,4551
48105,TX,Crockett County,1666.0,1139.0,2960
48107,TX,Crosby County,1666.0,590.0,4992
48109,TX,Culberson County,1666.0,1543.0,2163
48111,TX,Dallam County,1666.0,709.0,7235
48113,TX,Dallas County,326004.0,84350.0,2601993
48115,TX,Dawson County,1969.0,826.0,12176
48117,TX,Deaf Smith County,2304.0,380.0,18399
48119,TX,Delta County,1666.0,379.0,5413
48121,TX,Denton County,109745.0,7830.0,977760
48123,TX,DeWitt County,2733.0,-1375.0,19754
48125,TX,Dickens County,1666.0,1440.0,1736
48127,TX,Dimmit County,1736.0,-553.0,8360
48129,TX,Donley County,1666.0,1109.0,3289
48131,TX,Duval County,9063.0,6862.0,9706
48133,TX,Eastland County,2424.0,1452.0,17893
48135,TX,Ector County,20948.0,6271.0,161057
48137,TX,Edwards County,1666.0,1436.0,1428
48139,TX,Ellis County,25753.0,4734.0,212323
48141,TX,El Paso County,105655.0,22621.0,867239
48143,TX,Erath County,4426.0,1304.0,43837
48145,TX,Falls County,2386.0,655.0,16956
48147,TX,Fannin County,4579.0,1865.0,37075
48149,TX,Fayette County,2904.0,1256.0,24934
48151,TX,Fisher County,1666.0,1416.0,3626
48153,TX,Floyd County,1666.0,697.0,5239
48155,TX,Foard County,1666.0,1608.0,1063
48157,TX,Fort Bend County,114954.0,-9524.0,888919
48159,TX,Franklin County,1713.0,578.0,10665
48161,TX,Freestone County,2655.0,1259.0,20032
48163,TX,Frio County,2330.0,-9.0,17716
48165,TX,Gaines County,2560.0,2399.0,22140
48167,TX,Galveston County,42122.0,-5427.0,357387
48169,TX,Garza County,1666.0,978.0,4498
48171,TX,Gillespie County,3010.0,680.0,27501
48173,TX,Glasscock County,1666.0,1605.0,1139
48175,TX,Goliad County,1666.0,838.0,7120
48177,TX,Gonzales County,2560.0,927.0,19816
48179,TX,Gray County,2733.0,206.0,20980
48181,TX,Grayson County,18948.0,5004.0,143198
48183,TX,Gregg County,14100.0,7407.0,125559
48185,TX,Grimes County,3720.0,-634.0,31170
48187,TX,Guadalupe County,19549.0,631.0,182702
48189,TX,Hale County,4253.0,4423.0,31966
48191,TX,Hall County,1666.0,1045.0,2818
48193,TX,Hamilton County,1666.0,959.0,8313
48195,TX,Hansford County,1666.0,679.0,5111
48197,TX,Hardeman County,1666.0,1505.0,3525
48199,TX,Hardin County,6248.0,2543.0,57840
48201,TX,Harris County,564240.0,-24815.0,4781337
48203,TX,Harrison County,8351.0,2419.0,70038
48205,TX,Hartley County,1666.0,1182.0,5228
48207,TX,Haskell County,1666.0,1291.0,5376
48209,TX,Hays County,33515.0,-5581.0,269103
48211,TX,Hemphill County,1666.0,1069.0,3225
48213,TX,Henderson County,9917.0,2154.0,84490
48215,TX,Hidalgo County,107954.0,-29917.0,888286
48217,TX,Hill County,4650.0,761.0,37266
48219,TX,Hockley County,2733.0,-1713.0,21278
48221,TX,Hood County,7739.0,3228.0,66394
48223,TX,Hopkins County,4249.0,2181.0,37793
48225,TX,Houston County,3040.0,1166.0,21943
48227,TX,Howard County,3891.0,2138.0,30732
48229,TX,Hudspeth County,1666.0,1141.0,3416
48231,TX,Hunt County,12138.0,4602.0,108438
48233,TX,Hutchinson County,2654.0,-415.0,20222
48235,TX,Irion County,1666.0,1291.0,1534
48237,TX,Jack County,1666.0,1093.0,8764
48239,TX,Jackson County,2028.0,997.0,15183
48241,TX,Jasper County,4390.0,689.0,32495
48243,TX,Jeff Davis County,1666.0,1606.0,1906
48245,TX,Jefferson County,31873.0,3940.0,251601
48247,TX,Jim Hogg County,1666.0,-1099.0,4774
48249,TX,Jim Wells County,4964.0,-1399.0,38729
48251,TX,Johnson County,21528.0,1230.0,195496
48253,TX,Jones County,2509.0,661.0,20271
48255,TX,Karnes County,2028.0,-14.0,14945
48257,TX,Kaufman County,19234.0,2933.0,172611
48259,TX,Kendall County,5019.0,825.0,49019
48261,TX,Kenedy County,1666.0,1625.0,354
48263,TX,Kent County,2006.0,1941.0,744
48265,TX,Kerr County,5476.0,2009.0,53784
48267,TX,Kimble County,1666.0,1227.0,4420
48269,TX,King County,1666.0,1639.0,234
48271,TX,Kinney County,1666.0,1377.0,3131
48273,TX,Kleberg County,4513.0,-59.0,30376
48275,TX,Knox County,1666.0,1446.0,3284
48277,TX,Lamar County,6317.0,612.0,50515
48279,TX,Lamb County,2105.0,235.0,12786
48281,TX,Lampasas County,2733.0,180.0,22790
48283,TX,La Salle County,1666.0,560.0,6556
48285,TX,Lavaca County,2654.0,1167.0,20653
48287,TX,Lee County,2251.0,207.0,17971
48289,TX,Leon County,2424.0,784.0,16220
48291,TX,Liberty County,11815.0,3780.0,102462
48293,TX,Limestone County,3040.0,841.0,22164
48295,TX,Lipscomb County,1666.0,1357.0,2846
48297,TX,Live Oak County,1836.0,1227.0,11541
48299,TX,Llano County,2655.0,556.0,22623
48301,TX,Loving County,1666.0,1319.0,44
48303,TX,Lubbock County,41674.0,3065.0,317761
48305,TX,Lynn County,1666.0,936.0,5738
48307,TX,McCulloch County,1666.0,887.0,7468
48309,TX,McLennan County,29825.0,1460.0,266162
48311,TX,McMullen County,1666.0,1603.0,569
48313,TX,Madison County,2105.0,530.0,13641
48315,TX,Marion County,1783.0,1015.0,9550
48317,TX,Martin County,1666.0,1209.0,5228
48319,TX,Mason County,1666.0,1252.0,3978
48321,TX,Matagorda County,4757.0,986.0,36122
48323,TX,Maverick County,7339.0,-3089.0,57628
48325,TX,Medina County,5310.0,587.0,53657
48327,TX,Menard County,1666.0,1403.0,1979
48329,TX,Midland County,20153.0,3582.0,172019
48331,TX,Milam County,3134.0,1191.0,25622
48333,TX,Mills County,1666.0,1039.0,4498
48335,TX,Mitchell County,1713.0,672.0,8938
48337,TX,Montague County,2733.0,821.0,21079
48339,TX,Montgomery County,77397.0,4769.0,679554
48341,TX,Moore County,2559.0,104.0,21094
48343,TX,Morris County,2532.0,1362.0,12052
48345,TX,Motley County,1666.0,1531.0,1034
48347,TX,Nacogdoches County,8176.0,1964.0,64994
48349,TX,Navarro County,6657.0,1798.0,54687
48351,TX,Newton County,2270.0,1554.0,12041
48353,TX,Nolan County,2028.0,1133.0,14460
48355,TX,Nueces County,45748.0,-1326.0,351590
48357,TX,Ochiltree County,1713.0,779.0,9692
48359,TX,Oldham County,1666.0,1447.0,1761
48361,TX,Orange County,15802.0,12979.0,85048
48363,TX,Palo Pinto County,3567.0,719.0,29322
48365,TX,Panola County,2904.0,607.0,22742
48367,TX,Parker County,19452.0,5672.0,165938
48369,TX,Parmer County,1713.0,775.0,9649
48371,TX,Pecos County,2028.0,900.0,14711
48373,TX,Polk County,5954.0,2911.0,53256
48375,TX,Potter County,15046.0,653.0,114911
48377,TX,Presidio County,1736.0,1474.0,5954
48379,TX,Rains County,2028.0,1498.0,12836
48381,TX,Randall County,17813.0,2087.0,146244
48383,TX,Reagan County,1666.0,1360.0,3121
48385,TX,Real County,1666.0,1276.0,2832
48387,TX,Red River County,2000.0,827.0,11605
48389,TX,Reeves County,2116.0,536.0,11692
48391,TX,Refugio County,1666.0,671.0,6638
48393,TX,Roberts County,1666.0,1592.0,812
48395,TX,Robertson County,2330.0,134.0,17130
48397,TX,Rockwall County,13070.0,817.0,123342
48399,TX,Runnels County,1713.0,800.0,9884
48401,TX,Rusk County,6226.0,2419.0,52524
48403,TX,Sabine County,1947.0,1437.0,10041
48405,TX,San Augustine County,1666.0,1390.0,7860
48407,TX,San Jacinto County,3675.0,231.0,28340
48409,TX,San Patricio County,8079.0,1312.0,70087
48411,TX,San Saba County,1666.0,1217.0,5880
48413,TX,Schleicher County,1666.0,1463.0,2359
48415,TX,Scurry County,2230.0,72.0,16269
48417,TX,Shackelford County,1666.0,1155.0,3212
48419,TX,Shelby County,3468.0,1349.0,24061
48421,TX,Sherman County,1666.0,1463.0,2778
48423,TX,Smith County,29358.0,12117.0,241995
48425,TX,Somervell County,1713.0,1067.0,9797
48427,TX,Starr County,10193.0,-1308.0,65653
48429,TX,Stephens County,1713.0,936.0,9377
48431,TX,Sterling County,1666.0,1536.0,1426
48433,TX,Stonewall County,1666.0,1502.0,1218
48435,TX,Sutton County,1666.0,1413.0,3232
48437,TX,Swisher County,1666.0,621.0,6959
48439,TX,Tarrant County,283114.0,1599.0,2155646
48441,TX,Taylor County,20662.0,2963.0,145147
48443,TX,Terrell County,1666.0,1640.0,688
48445,TX,Terry County,1836.0,1377.0,11444
48447,TX,Throckmorton County,1666.0,1516.0,1539
48449,TX,Titus County,3852.0,-27.0,31237
48451,TX,Tom Green County,13332.0,1170.0,118913
48453,TX,Travis County,194530.0,41100.0,1327550
48455,TX,Trinity County,2251.0,824.0,13993
48457,TX,Tyler County,2904.0,581.0,20411
48459,TX,Upshur County,4816.0,1948.0,42454
48461,TX,Upton County,1666.0,1406.0,3146
48463,TX,Uvalde County,3353.0,-1561.0,24890
48465,TX,Val Verde County,5363.0,489.0,47617
48467,TX,Van Zandt County,7542.0,3672.0,62888
48469,TX,Victoria County,11193.0,2021.0,91074
48471,TX,Walker County,8272.0,-1195.0,79678
48473,TX,Waller County,6685.0,2359.0,61852
48475,TX,Ward County,1840.0,698.0,10948
48477,TX,Washington County,4042.0,-591.0,36368
48479,TX,Webb County,44096.0,-7293.0,267619
48481,TX,Wharton County,4650.0,-37.0,41740
48483,TX,Wheeler County,1666.0,1225.0,4787
48485,TX,Wichita County,14448.0,-2216.0,130220
48487,TX,Wilbarger County,1913.0,424.0,12535
48489,TX,Willacy County,3171.0,-370.0,20254
48491,TX,Williamson County,80956.0,-562.0,672273
48493,TX,Wilson County,6112.0,1327.0,52754
48495,TX,Winkler County,1666.0,898.0,7300
48497,TX,Wise County,8012.0,903.0,74897
48499,TX,Wood County,5050.0,2575.0,46930
48501,TX,Yoakum County,1666.0,1403.0,7484
48503,TX,Young County,2386.0,1113.0,18012
48505,TX,Zapata County,2581.0,508.0,13838
48507,TX,Zavala County,2085.0,213.0,9384
49001,UT,Beaver County,1666.0,1110.0,7317
49003,UT,Box Elder County,6025.0,547.0,61523
49005,UT,Cache County,18422.0,2340.0,140145
49007,UT,Carbon County,2655.0,384.0,20540
49009,UT,Daggett County,1666.0,1621.0,1015
49011,UT,Davis County,45496.0,-6899.0,369887
49013,UT,Duchesne County,2432.0,639.0,20142
49015,UT,Emery County,1713.0,532.0,10093
49017,UT,Garfield County,1666.0,1326.0,5258
49019,UT,Grand County,1783.0,722.0,9771
49021,UT,Iron County,7200.0,1245.0,62508
49023,UT,Juab County,1901.0,856.0,12586
49025,UT,Kane County,1666.0,1114.0,8203
49027,UT,Millard County,1958.0,749.0,13343
49029,UT,Morgan County,1901.0,796.0,12837
49031,UT,Piute County,1666.0,1531.0,1493
49033,UT,Rich County,1666.0,1572.0,2649
49035,UT,Salt Lake County,171991.0,-5627.0,1186569
49037,UT,San Juan County,2184.0,5.0,14406
49039,UT,Sanpete County,3549.0,595.0,29691
49041,UT,Sevier County,2577.0,761.0,22043
49043,UT,Summit County,4380.0,-2820.0,43045
49045,UT,Tooele County,8283.0,-2221.0,79955
49047,UT,Uintah County,4081.0,393.0,37104
49049,UT,Utah County,88588.0,9048.0,702692
49051,UT,Wasatch County,3578.0,-1321.0,36597
49053,UT,Washington County,20424.0,2715.0,197730
49055,UT,Wayne County,2006.0,1779.0,2634
49057,UT,Weber County,31787.0,-3063.0,269460
50001,VT,Addison County,3696.0,-561.0,37555
50003,VT,Bennington County,4081.0,-2377.0,37343
50005,VT,Caledonia County,3280.0,39.0,30587
50007,VT,Chittenden County,20187.0,-2387.0,169357
50009,VT,Essex County,2006.0,1433.0,5997
50011,VT,Franklin County,5893.0,-166.0,50719
50013,VT,Grand Isle County,1666.0,953.0,7490
50015,VT,Lamoille County,2905.0,757.0,26103
50017,VT,Orange County,10384.0,7478.0,29880
50019,VT,Orleans County,3221.0,-25.0,27562
50021,VT,Rutland County,7329.0,-1900.0,60353
50023,VT,Washington County,6599.0,-2202.0,60115
50025,VT,Windham County,4816.0,-161.0,45899
50027,VT,Windsor County,6025.0,-471.0,58150
51001,VA,Accomack County,4303.0,150.0,33223
51003,VA,Albemarle County,13916.0,-599.0,114845
51005,VA,Alleghany County,2105.0,320.0,14715
51007,VA,Amelia County,1958.0,290.0,13368
51009,VA,Amherst County,4004.0,-149.0,31472
51011,VA,Appomattox County,2200.0,94.0,16703
51013,VA,Arlington County,28284.0,-10124.0,233678
51015,VA,Augusta County,8712.0,-2861.0,77939
51017,VA,Bath County,1666.0,1199.0,4061
51019,VA,Bedford County,9142.0,-695.0,80741
51021,VA,Bland County,1666.0,544.0,6138
51023,VA,Botetourt County,3932.0,-832.0,34100
51025,VA,Brunswick County,2106.0,139.0,15831
51027,VA,Buchanan County,3164.0,274.0,19383
51029,VA,Buckingham County,2184.0,256.0,16988
51031,VA,Campbell County,6884.0,-1621.0,55065
51033,VA,Caroline County,3941.0,50.0,31940
51035,VA,Carroll County,3843.0,-618.0,29118
51036,VA,Charles City County,1666.0,889.0,6568
51037,VA,Charlotte County,1900.0,176.0,11400
51041,VA,Chesterfield County,45496.0,-2312.0,378290
51043,VA,Clarke County,2105.0,555.0,15331
51045,VA,Craig County,1666.0,1018.0,4858
51047,VA,Culpeper County,6312.0,470.0,54290
51049,VA,Cumberland County,1770.0,869.0,9751
51051,VA,Dickenson County,2184.0,-247.0,13733
51053,VA,Dinwiddie County,3368.0,-44.0,28099
51057,VA,Essex County,2257.0,1010.0,10630
51059,VA,Fairfax County,149988.0,15430.0,1139309
51061,VA,Fauquier County,7598.0,702.0,74677
51063,VA,Floyd County,2200.0,441.0,15623
51065,VA,Fluvanna County,3010.0,-378.0,28117
51067,VA,Franklin County,7027.0,799.0,55079
51069,VA,Frederick County,10301.0,-1010.0,94808
51071,VA,Giles County,2123.0,-345.0,16432
51073,VA,Gloucester County,4202.0,-471.0,39550
51075,VA,Goochland County,2811.0,-138.0,26162
51077,VA,Grayson County,2279.0,-464.0,15325
51079,VA,Greene County,2353.0,94.0,21015
51081,VA,Greensville County,1823.0,156.0,11204
51083,VA,Halifax County,4372.0,-317.0,33620
51085,VA,Hanover County,13171.0,-118.0,112860
51087,VA,Henrico County,45496.0,2312.0,334553
51089,VA,Henry County,6590.0,-1150.0,49795
51091,VA,Highland County,1666.0,1422.0,2296
51093,VA,Isle of Wight County,4202.0,418.0,40135
51095,VA,James City County,8759.0,-3165.0,81483
51097,VA,King and Queen County,1666.0,1002.0,6714
51099,VA,King George County,3010.0,-287.0,27918
51101,VA,King William County,2431.0,346.0,18529
51103,VA,Lancaster County,1783.0,744.0,10806
51105,VA,Lee County,3164.0,-814.0,21847
51107,VA,Loudoun County,53281.0,3844.0,432792
51109,VA,Louisa County,4318.0,-59.0,40030
51111,VA,Lunenburg County,1977.0,58.0,12002
51113,VA,Madison County,2035.0,314.0,14008
51115,VA,Mathews County,1666.0,726.0,8450
51117,VA,Mecklenburg County,4250.0,492.0,30527
51119,VA,Middlesex County,8993.0,7733.0,10952
51121,VA,Montgomery County,12701.0,1694.0,98826
51125,VA,Nelson County,2105.0,664.0,14747
51127,VA,New Kent County,2577.0,-198.0,24952
51131,VA,Northampton County,1970.0,440.0,11978
51133,VA,Northumberland County,1913.0,683.0,12278
51135,VA,Nottoway County,2184.0,-431.0,15555
51137,VA,Orange County,11084.0,6891.0,38055
51139,VA,Page County,2772.0,123.0,23777
51141,VA,Patrick County,2200.0,14.0,17601
51143,VA,Pittsylvania County,8116.0,-922.0,59824
51145,VA,Powhatan County,3240.0,415.0,31585
51147,VA,Prince Edward County,2733.0,-417.0,21899
51149,VA,Prince George County,4509.0,-941.0,43021
51153,VA,Prince William County,56331.0,1421.0,487012
51155,VA,Pulaski County,4579.0,-953.0,33683
51157,VA,Rappahannock County,1666.0,1070.0,7453
51159,VA,Richmond County,1713.0,681.0,9126
51161,VA,Roanoke County,10444.0,-2491.0,96756
51163,VA,Rockbridge County,2733.0,260.0,22568
51165,VA,Rockingham County,9705.0,2046.0,85414
51167,VA,Russell County,3148.0,-1235.0,25437
51169,VA,Scott County,3040.0,-515.0,21480
51171,VA,Shenandoah County,5050.0,-472.0,44936
51173,VA,Smyth County,4215.0,-1770.0,29408
51175,VA,Southampton County,2200.0,428.0,17899
51177,VA,Spotsylvania County,17813.0,2339.0,146828
51179,VA,Stafford County,17931.0,-2279.0,163169
51181,VA,Surry County,1666.0,1029.0,6527
51183,VA,Sussex County,1770.0,656.0,10640
51185,VA,Tazewell County,5089.0,-1262.0,39563
51187,VA,Warren County,4579.0,-169.0,41404
51191,VA,Washington County,6181.0,-2127.0,53855
51193,VA,Westmoreland County,2560.0,655.0,18765
51195,VA,Wise County,5306.0,-1500.0,35327
51197,VA,Wythe County,3675.0,-417.0,28115
51199,VA,York County,7427.0,733.0,71164
51510,VA,Alexandria city,22072.0,-3486.0,155045
51520,VA,Bristol city,2279.0,-894.0,16940
51530,VA,Buena Vista city,1666.0,967.0,6569
51540,VA,Charlottesville city,5888.0,-68.0,45272
51550,VA,Chesapeake city,28740.0,50.0,252459
51570,VA,Colonial Heights city,2398.0,-640.0,18278
51580,VA,Covington city,1666.0,685.0,5633
51590,VA,Danville city,5906.0,-1088.0,42017
51595,VA,Emporia city,1666.0,981.0,5533
51600,VA,Fairfax city,2425.0,1222.0,24752
51610,VA,Falls Church city,1901.0,-475.0,14489
51620,VA,Franklin city,1666.0,829.0,8274
51630,VA,Fredericksburg city,3489.0,199.0,28648
51640,VA,Galax city,1666.0,311.0,6702
51650,VA,Hampton city,17782.0,-1574.0,137858
51660,VA,Harrisonburg city,6628.0,903.0,51150
51670,VA,Hopewell city,3211.0,-159.0,22790
51678,VA,Lexington city,1666.0,814.0,7506
51680,VA,Lynchburg city,9792.0,-342.0,79228
51683,VA,Manassas city,4081.0,-911.0,42673
51685,VA,Manassas Park city,2028.0,-1363.0,16693
51690,VA,Martinsville city,2184.0,172.0,13697
51700,VA,Newport News city,21770.0,-2048.0,183980
51710,VA,Norfolk city,27370.0,3086.0,232558
51720,VA,Norton city,1666.0,894.0,3589
51730,VA,Petersburg city,4796.0,705.0,33462
51735,VA,Poquoson city,1901.0,551.0,12624
51740,VA,Portsmouth city,11563.0,416.0,96954
51750,VA,Radford city,2273.0,639.0,16719
51760,VA,Richmond city,29659.0,-1104.0,228367
51770,VA,Roanoke city,11563.0,-1304.0,97657
51775,VA,Salem city,2654.0,2.0,25700
51790,VA,Staunton city,2959.0,-641.0,25940
51800,VA,Suffolk city,10512.0,-501.0,98426
51810,VA,Virginia Beach city,56331.0,3356.0,455069
51820,VA,Waynesboro city,2733.0,-447.0,22799
51830,VA,Williamsburg city,2078.0,1212.0,15685
51840,VA,Winchester city,3396.0,-166.0,27861
53001,WA,Adams County,2732.0,584.0,20898
53003,WA,Asotin County,2733.0,475.0,22536
53005,WA,Benton County,29358.0,1666.0,212829
53007,WA,Chelan County,9433.0,-1411.0,80038
53009,WA,Clallam County,8711.0,-628.0,77684
53011,WA,Clark County,56867.0,-3580.0,516737
53013,WA,Columbia County,1666.0,1358.0,4026
53015,WA,Cowlitz County,14003.0,2267.0,112064
53017,WA,Douglas County,4532.0,-1648.0,44223
53019,WA,Ferry County,1736.0,892.0,7468
53021,WA,Franklin County,11183.0,-4059.0,98582
53023,WA,Garfield County,1666.0,1451.0,2357
53025,WA,Grant County,12809.0,-295.0,101580
53027,WA,Grays Harbor County,9733.0,-100.0,77041
53029,WA,Island County,8611.0,179.0,86682
53031,WA,Jefferson County,4120.0,910.0,33570
53033,WA,King County,178101.0,-158148.0,2265311
53035,WA,Kitsap County,35845.0,4661.0,277813
53037,WA,Kittitas County,4726.0,73.0,45122
53039,WA,Klickitat County,2904.0,1004.0,23303
53041,WA,Lewis County,9625.0,890.0,85357
53043,WA,Lincoln County,1931.0,839.0,11613
53045,WA,Mason County,7574.0,-932.0,68171
53047,WA,Okanogan County,5224.0,648.0,43460
53049,WA,Pacific County,2904.0,181.0,24095
53051,WA,Pend Oreille County,2346.0,1159.0,14138
53053,WA,Pierce County,117779.0,-9861.0,926479
53055,WA,San Juan County,2520.0,1091.0,18672
53057,WA,Skagit County,16237.0,2276.0,131322
53059,WA,Skamania County,2114.0,1261.0,12455
53061,WA,Snohomish County,112021.0,-7345.0,840452
53063,WA,Spokane County,63657.0,-5527.0,549740
53065,WA,Stevens County,5895.0,1702.0,48283
53067,WA,Thurston County,36311.0,1148.0,298639
53069,WA,Wahkiakum County,1666.0,1349.0,4688
53071,WA,Walla Walla County,7844.0,-944.0,61853
53073,WA,Whatcom County,30899.0,2877.0,230598
53075,WA,Whitman County,5010.0,1329.0,47579
53077,WA,Yakima County,36433.0,2531.0,257019
54001,WV,Barbour County,2407.0,-193.0,15391
54003,WV,Berkeley County,15566.0,-4184.0,129379
54005,WV,Boone County,2857.0,-1306.0,20907
54007,WV,Braxton County,2270.0,47.0,12170
54009,WV,Brooke County,2904.0,366.0,21694
54011,WV,Cabell County,11563.0,-3954.0,92485
54013,WV,Calhoun County,1736.0,702.0,6069
54015,WV,Clay County,1801.0,765.0,7840
54017,WV,Doddridge County,1666.0,740.0,7712
54019,WV,Fayette County,5033.0,-3610.0,39388
54021,WV,Gilmer County,1666.0,744.0,7330
54023,WV,Grant County,1840.0,-124.0,10938
54025,WV,Greenbrier County,4460.0,-2193.0,32375
54027,WV,Hampshire County,2939.0,-90.0,23457
54029,WV,Hancock County,3536.0,331.0,28254
54031,WV,Hardy County,2028.0,-567.0,14168
54033,WV,Harrison County,8070.0,-3818.0,64752
54035,WV,Jackson County,3660.0,-332.0,27667
54037,WV,Jefferson County,6870.0,-1840.0,59001
54039,WV,Kanawha County,21632.0,-7149.0,175864
54041,WV,Lewis County,2407.0,-785.0,16674
54043,WV,Lincoln County,2945.0,-550.0,19851
54045,WV,Logan County,4789.0,-1461.0,31206
54047,WV,McDowell County,2672.0,-1023.0,17806
54049,WV,Marion County,6755.0,-3104.0,55784
54051,WV,Marshall County,4059.0,-858.0,29667
54053,WV,Mason County,3250.0,-1072.0,24911
54055,WV,Mercer County,6566.0,-4952.0,58612
54057,WV,Mineral County,3774.0,-799.0,26902
54059,WV,Mingo County,3720.0,-598.0,22445
54061,WV,Monongalia County,12454.0,-2497.0,106978
54063,WV,Monroe County,2047.0,-958.0,12322
54065,WV,Morgan County,2279.0,36.0,17435
54067,WV,Nicholas County,3250.0,-1004.0,24309
54069,WV,Ohio County,4720.0,-1502.0,41463
54071,WV,Pendleton County,1666.0,690.0,6067
54073,WV,Pleasants County,1666.0,764.0,7570
54075,WV,Pocahontas County,1723.0,576.0,7797
54077,WV,Preston County,4249.0,-170.0,34222
54079,WV,Putnam County,6181.0,-3572.0,57063
54081,WV,Raleigh County,9607.0,-5930.0,72801
54083,WV,Randolph County,3774.0,-2107.0,27552
54085,WV,Ritchie County,1723.0,446.0,8230
54087,WV,Roane County,2251.0,-76.0,13833
54089,WV,Summers County,1900.0,10.0,11702
54091,WV,Taylor County,2329.0,-497.0,16410
54093,WV,Tucker County,1666.0,647.0,6620
54095,WV,Tyler County,1723.0,575.0,8090
54097,WV,Upshur County,3323.0,-632.0,23705
54099,WV,Wayne County,5019.0,95.0,37980
54101,WV,Webster County,1723.0,488.0,8141
54103,WV,Wetzel County,2407.0,32.0,13994
54105,WV,Wirt County,1666.0,958.0,5092
54107,WV,Wood County,10307.0,-1871.0,83388
54109,WV,Wyoming County,3069.0,-2030.0,20572
55001,WI,Adams County,2733.0,409.0,21252
55003,WI,Ashland County,2346.0,679.0,16040
55005,WI,Barron County,5344.0,76.0,46715
55007,WI,Bayfield County,2346.0,327.0,16659
55009,WI,Brown County,32224.0,-9324.0,270068
55011,WI,Buffalo County,2028.0,448.0,13390
55013,WI,Burnett County,2424.0,432.0,16988
55015,WI,Calumet County,5663.0,-182.0,52712
55017,WI,Chippewa County,7836.0,56.0,66753
55019,WI,Clark County,4249.0,1455.0,34732
55021,WI,Columbia County,7129.0,-1768.0,58228
55023,WI,Crawford County,2230.0,-27.0,16015
55025,WI,Dane County,80909.0,-21593.0,567758
55027,WI,Dodge County,10444.0,-1339.0,88374
55029,WI,Door County,3412.0,-378.0,30551
55031,WI,Douglas County,4839.0,-1215.0,44226
55033,WI,Dunn County,5203.0,-535.0,45622
55035,WI,Eau Claire County,12672.0,-2299.0,106786
55037,WI,Florence County,1666.0,1137.0,4706
55039,WI,Fond du Lac County,11389.0,-4184.0,103812
55041,WI,Forest County,1713.0,336.0,9332
55043,WI,Grant County,6112.0,446.0,51315
55045,WI,Green County,4046.0,-1021.0,36885
55047,WI,Green Lake County,2654.0,212.0,19208
55049,WI,Iowa County,2577.0,-607.0,23958
55051,WI,Iron County,1666.0,935.0,6199
55053,WI,Jackson County,2577.0,119.0,20893
55055,WI,Jefferson County,9756.0,-980.0,85725
55057,WI,Juneau County,3100.0,-578.0,26775
55059,WI,Kenosha County,20056.0,-3606.0,167637
55061,WI,Kewaunee County,2460.0,300.0,20653
55063,WI,La Crosse County,15941.0,-4462.0,120252
55065,WI,Lafayette County,2123.0,455.0,16906
55067,WI,Langlade County,2654.0,-22.0,19502
55069,WI,Lincoln County,3466.0,79.0,28355
55071,WI,Manitowoc County,9433.0,442.0,81198
55073,WI,Marathon County,18277.0,-1229.0,137955
55075,WI,Marinette County,4633.0,-580.0,41966
55077,WI,Marquette County,2307.0,657.0,15777
55078,WI,Menominee County,1666.0,425.0,4206
55079,WI,Milwaukee County,118569.0,-27825.0,918078
55081,WI,Monroe County,5344.0,-538.0,45894
55083,WI,Oconto County,4202.0,-95.0,39696
55085,WI,Oneida County,4509.0,192.0,38193
55087,WI,Outagamie County,21431.0,-2838.0,192269
55089,WI,Ozaukee County,9901.0,-1435.0,93021
55091,WI,Pepin County,1666.0,884.0,7378
55093,WI,Pierce County,4690.0,-115.0,42552
55095,WI,Polk County,5125.0,-259.0,45546
55097,WI,Portage County,7766.0,-1618.0,70634
55099,WI,Price County,2123.0,730.0,14159
55101,WI,Racine County,24021.0,-4780.0,195961
55103,WI,Richland County,2123.0,-6.0,17128
55105,WI,Rock County,19549.0,-5362.0,163841
55107,WI,Rusk County,2105.0,769.0,14099
55109,WI,St. Croix County,9511.0,-2520.0,95967
55111,WI,Sauk County,8012.0,-1329.0,65770
55113,WI,Sawyer County,2516.0,165.0,18521
55115,WI,Shawano County,4579.0,-536.0,40987
