FIPS,State,County,Predicted COVID Cases,Amount Over / Under (Cases),Population
36037,NY,Genesee County,6169.0,163.0,57398
36039,NY,Greene County,5222.0,818.0,47345
36041,NY,Hamilton County,773.0,324.0,5121
36043,NY,Herkimer County,6689.0,-134.0,59584
36045,NY,Jefferson County,13481.0,569.0,115461
36049,NY,Lewis County,3346.0,952.0,26595
36051,NY,Livingston County,6212.0,715.0,61340
36053,NY,Madison County,8009.0,779.0,67054
36055,NY,Monroe County,92954.0,20383.0,750887
36057,NY,Montgomery County,5849.0,-395.0,49333
36059,NY,Nassau County,228858.0,-5034.0,1385294
36063,NY,Niagara County,24372.0,871.0,210467
36065,NY,Oneida County,27532.0,-164.0,228358
36067,NY,Onondaga County,67409.0,26.0,469728
36069,NY,Ontario County,11584.0,340.0,112481
36071,NY,Orange County,57275.0,-420.0,406491
36073,NY,Orleans County,4209.0,420.0,39163
36075,NY,Oswego County,16431.0,152.0,118239
36077,NY,Otsego County,7238.0,967.0,60409
36079,NY,Putnam County,12937.0,-538.0,98312
36083,NY,Rensselaer County,20781.0,1385.0,159421
36087,NY,Rockland County,47733.0,30.0,340357
36089,NY,St. Lawrence County,12056.0,1520.0,107089
36091,NY,Saratoga County,27940.0,-800.0,238468
36093,NY,Schenectady County,19825.0,72.0,159694
36095,NY,Schoharie County,3501.0,523.0,30091
36097,NY,Schuyler County,2254.0,408.0,17609
36099,NY,Seneca County,3290.0,-169.0,32586
36101,NY,Steuben County,13003.0,2886.0,92505
36103,NY,Suffolk County,227031.0,-885.0,1527974
36105,NY,Sullivan County,10913.0,-400.0,79735
36107,NY,Tioga County,6657.0,625.0,47766
36109,NY,Tompkins County,13996.0,-262.0,104299
36111,NY,Ulster County,20328.0,1066.0,182320
36113,NY,Warren County,7503.0,-1739.0,65427
36115,NY,Washington County,5823.0,-1165.0,60810
36117,NY,Wayne County,9904.0,939.0,90958
36119,NY,Westchester County,139256.0,-533.0,991736
36121,NY,Wyoming County,4032.0,557.0,39601
36123,NY,Yates County,2601.0,666.0,24502
37001,NC,Alamance County,27866.0,-493.0,176618
37003,NC,Alexander County,5074.0,29.0,36316
37005,NC,Alleghany County,1461.0,-27.0,11193
37007,NC,Anson County,3416.0,-345.0,21958
37009,NC,Ashe County,3504.0,264.0,27062
37011,NC,Avery County,1662.0,-578.0,17541
37013,NC,Beaufort County,6771.0,-760.0,44400
37015,NC,Bertie County,2595.0,95.0,17068
37017,NC,Bladen County,4703.0,-695.0,29391
37019,NC,Brunswick County,20269.0,-247.0,152908
37021,NC,Buncombe County,35207.0,450.0,273790
37023,NC,Burke County,12686.0,-874.0,87972
37025,NC,Cabarrus County,30412.0,-697.0,235909
37027,NC,Caldwell County,13493.0,-90.0,80347
37029,NC,Camden County,1085.0,290.0,11090
37031,NC,Carteret County,9205.0,709.0,69326
37033,NC,Caswell County,2631.0,-182.0,22431
37035,NC,Catawba County,25687.0,-745.0,163167
37037,NC,Chatham County,9540.0,249.0,79939
37039,NC,Cherokee County,3695.0,229.0,29459
37041,NC,Chowan County,1904.0,-433.0,13898
37043,NC,Clay County,1245.0,-215.0,11615
37045,NC,Cleveland County,14085.0,-1044.0,100653
37047,NC,Columbus County,7809.0,44.0,50075
37049,NC,Craven County,15991.0,816.0,101087
37051,NC,Cumberland County,56951.0,-707.0,336781
37053,NC,Currituck County,3087.0,320.0,31008
37055,NC,Dare County,4358.0,-454.0,37987
37057,NC,Davidson County,26347.0,2440.0,172380
37059,NC,Davie County,6055.0,-413.0,44115
37061,NC,Duplin County,7088.0,-2120.0,48934
37063,NC,Durham County,57686.0,58.0,333292
37065,NC,Edgecombe County,8058.0,58.0,48389
37067,NC,Forsyth County,58734.0,-221.0,389661
37069,NC,Franklin County,12410.0,-1534.0,74400
37071,NC,Gaston County,24571.0,-8529.0,233970
37073,NC,Gates County,1289.0,223.0,10370
37075,NC,Graham County,677.0,-687.0,8032
37077,NC,Granville County,6371.0,-2922.0,61702
37079,NC,Greene County,2897.0,-306.0,20367
37081,NC,Guilford County,71146.0,-3843.0,546457
37083,NC,Halifax County,8914.0,-183.0,47711
37085,NC,Harnett County,20134.0,-271.0,138478
37087,NC,Haywood County,8265.0,280.0,62615
37089,NC,Henderson County,13944.0,88.0,118298
37091,NC,Hertford County,2979.0,2.0,19634
37093,NC,Hoke County,5986.0,-4412.0,53691
37095,NC,Hyde County,571.0,-178.0,4656
37097,NC,Iredell County,26467.0,866.0,195874
37099,NC,Jackson County,5584.0,233.0,43922
37101,NC,Johnston County,34148.0,-1611.0,234902
37103,NC,Jones County,1007.0,-305.0,9219
37105,NC,Lee County,8561.0,-513.0,65543
37107,NC,Lenoir County,8646.0,-238.0,54499
37109,NC,Lincoln County,11957.0,27.0,93108
37111,NC,McDowell County,6246.0,-1092.0,44755
37113,NC,Macon County,4368.0,327.0,37969
37115,NC,Madison County,2686.0,-240.0,21881
37117,NC,Martin County,3068.0,-454.0,21478
37119,NC,Mecklenburg County,170638.0,-534.0,1144075
37121,NC,Mitchell County,1992.0,-177.0,15048
37123,NC,Montgomery County,3263.0,-395.0,25841
37125,NC,Moore County,12003.0,-2988.0,105491
37127,NC,Nash County,14288.0,-90.0,95820
37129,NC,New Hanover County,30866.0,759.0,235784
37131,NC,Northampton County,2432.0,-354.0,16827
37133,NC,Onslow County,29789.0,-1223.0,209031
37135,NC,Orange County,23422.0,-125.0,150253
37137,NC,Pamlico County,1291.0,-188.0,12234
37139,NC,Pasquotank County,4767.0,469.0,41168
37141,NC,Pender County,7872.0,-311.0,65698
37143,NC,Perquimans County,1785.0,240.0,13221
37145,NC,Person County,4875.0,-937.0,39343
37147,NC,Pitt County,27040.0,-4622.0,173610
37149,NC,Polk County,2227.0,1.0,20012
37151,NC,Randolph County,17616.0,-253.0,146196
37153,NC,Richmond County,6339.0,-1424.0,42573
37155,NC,Robeson County,20405.0,-2424.0,116466
37157,NC,Rockingham County,12174.0,88.0,91966
37159,NC,Rowan County,20782.0,426.0,149673
37161,NC,Rutherford County,8012.0,-485.0,64945
37163,NC,Sampson County,8474.0,-1833.0,59027
37165,NC,Scotland County,6096.0,212.0,34350
37167,NC,Stanly County,8306.0,-1624.0,64231
37169,NC,Stokes County,6311.0,-630.0,45136
37171,NC,Surry County,13005.0,587.0,71482
37173,NC,Swain County,1707.0,-714.0,13936
37175,NC,Transylvania County,3482.0,6.0,33373
37177,NC,Tyrrell County,628.0,82.0,3473
37179,NC,Union County,34229.0,-120.0,249172
37181,NC,Vance County,6504.0,-533.0,42154
37183,NC,Wake County,214666.0,-6850.0,1170778
37185,NC,Warren County,2959.0,202.0,18677
37187,NC,Washington County,1500.0,-458.0,10776
37189,NC,Watauga County,7023.0,63.0,55013
37191,NC,Wayne County,20006.0,-988.0,117449
37193,NC,Wilkes County,10021.0,194.0,65791
37195,NC,Wilson County,11939.0,-180.0,78306
37197,NC,Yadkin County,5303.0,-1635.0,37507
37199,NC,Yancey County,2908.0,214.0,18768
38001,ND,Adams County,253.0,45.0,2133
38003,ND,Barnes County,1048.0,-239.0,10761
38005,ND,Benson County,748.0,-19.0,5772
38007,ND,Billings County,168.0,122.0,1025
38009,ND,Bottineau County,650.0,3.0,6384
38011,ND,Bowman County,338.0,101.0,2899
38013,ND,Burke County,197.0,75.0,2132
38015,ND,Burleigh County,13070.0,-1636.0,99396
38017,ND,Cass County,29486.0,-233.0,192713
38019,ND,Cavalier County,300.0,-53.0,3608
38021,ND,Dickey County,217.0,-331.0,4928
38023,ND,Divide County,270.0,40.0,2169
38025,ND,Dunn County,291.0,-12.0,3994
38027,ND,Eddy County,240.0,-23.0,2307
38029,ND,Emmons County,343.0,123.0,3254
38031,ND,Foster County,287.0,-108.0,3380
38033,ND,Golden Valley County,161.0,45.0,1746
38035,ND,Grand Forks County,9661.0,-1398.0,72421
38037,ND,Grant County,202.0,46.0,2238
38039,ND,Griggs County,260.0,53.0,2249
38041,ND,Hettinger County,188.0,-198.0,2411
38043,ND,Kidder County,282.0,102.0,2381
38045,ND,LaMoure County,446.0,78.0,4076
38047,ND,Logan County,151.0,-38.0,1838
38049,ND,McHenry County,564.0,80.0,5195
38051,ND,McIntosh County,310.0,5.0,2495
38053,ND,McKenzie County,1405.0,489.0,13889
38055,ND,McLean County,1025.0,129.0,9858
38057,ND,Mercer County,634.0,-317.0,8327
38059,ND,Morton County,3652.0,-770.0,33705
38061,ND,Mountrail County,1354.0,-152.0,9241
38063,ND,Nelson County,284.0,14.0,2999
38065,ND,Oliver County,319.0,206.0,1862
38067,ND,Pembina County,737.0,-63.0,6745
38069,ND,Pierce County,322.0,-51.0,3931
38071,ND,Ramsey County,1230.0,-348.0,11516
38073,ND,Ransom County,501.0,-272.0,5647
38075,ND,Renville County,341.0,148.0,2250
38077,ND,Richland County,1343.0,-317.0,16574
38079,ND,Rolette County,1631.0,-2297.0,11867
38081,ND,Sargent County,455.0,-15.0,3804
38083,ND,Sheridan County,257.0,169.0,1286
38085,ND,Sioux County,591.0,-32.0,3686
38087,ND,Slope County,202.0,186.0,682
38089,ND,Stark County,4015.0,-384.0,32718
38091,ND,Steele County,169.0,46.0,1793
38093,ND,Stutsman County,1870.0,-1029.0,21476
38095,ND,Towner County,328.0,74.0,2060
38097,ND,Traill County,644.0,-117.0,7955
38099,ND,Walsh County,1120.0,-264.0,10460
38101,ND,Ward County,9175.0,863.0,68788
38103,ND,Wells County,294.0,-64.0,3922
38105,ND,Williams County,4278.0,428.0,37966
39001,OH,Adams County,4691.0,1071.0,27459
39003,OH,Allen County,11851.0,-159.0,101097
39005,OH,Ashland County,5724.0,368.0,52024
39007,OH,Ashtabula County,12571.0,2896.0,96960
39009,OH,Athens County,9220.0,-967.0,60881
39011,OH,Auglaize County,5049.0,-58.0,45946
39013,OH,Belmont County,7889.0,600.0,65495
39015,OH,Brown County,5906.0,255.0,43700
39017,OH,Butler County,49187.0,31.0,389728
39019,OH,Carroll County,3122.0,1153.0,26686
39021,OH,Champaign County,4127.0,163.0,38743
39023,OH,Clark County,16981.0,-311.0,134732
39025,OH,Clermont County,28109.0,150.0,210679
39027,OH,Clinton County,4618.0,-563.0,41890
39029,OH,Columbiana County,10902.0,831.0,100569
39031,OH,Coshocton County,4617.0,906.0,36615
39033,OH,Crawford County,5056.0,-384.0,41509
39035,OH,Cuyahoga County,113326.0,1313.0,1236994
39037,OH,Darke County,5348.0,-38.0,51526
39039,OH,Defiance County,4325.0,208.0,38128
39041,OH,Delaware County,23930.0,497.0,226526
39043,OH,Erie County,9264.0,-106.0,74514
39045,OH,Fairfield County,18511.0,114.0,162956
39047,OH,Fayette County,3434.0,-139.0,28832
39049,OH,Franklin County,153979.0,4926.0,1321730
39051,OH,Fulton County,3855.0,-343.0,42158
39053,OH,Gallia County,4863.0,-6.0,29030
39055,OH,Geauga County,8750.0,2277.0,95491
39057,OH,Greene County,20136.0,-47.0,169027
39059,OH,Guernsey County,4674.0,-831.0,38060
39061,OH,Hamilton County,100127.0,91.0,824721
39063,OH,Hancock County,8085.0,193.0,74774
39065,OH,Hardin County,3712.0,599.0,30391
39067,OH,Harrison County,1806.0,194.0,14351
39069,OH,Henry County,3296.0,469.0,27526
39071,OH,Highland County,5061.0,-414.0,43426
39073,OH,Hocking County,3804.0,89.0,27818
39075,OH,Holmes County,2671.0,1250.0,44375
39077,OH,Huron County,5897.0,-438.0,58219
39079,OH,Jackson County,4534.0,-505.0,32611
39081,OH,Jefferson County,7550.0,23.0,64273
39083,OH,Knox County,7047.0,716.0,63196
39085,OH,Lake County,18845.0,-277.0,231736
39087,OH,Lawrence County,7089.0,-4422.0,56572
39089,OH,Licking County,20498.0,-2.0,181765
39091,OH,Logan County,4980.0,307.0,46062
39093,OH,Lorain County,34116.0,1150.0,316031
39095,OH,Lucas County,59528.0,8287.0,426719
39097,OH,Madison County,4510.0,350.0,43581
39099,OH,Mahoning County,25290.0,1193.0,225922
39101,OH,Marion County,6439.0,-2564.0,64609
39103,OH,Medina County,18738.0,1264.0,183489
39105,OH,Meigs County,3219.0,399.0,21961
39107,OH,Mercer County,3650.0,-21.0,42424
39109,OH,Miami County,11959.0,290.0,110213
39111,OH,Monroe County,1562.0,70.0,13215
39113,OH,Montgomery County,61353.0,-6299.0,533474
39115,OH,Morgan County,1794.0,149.0,13669
39117,OH,Morrow County,3700.0,358.0,35336
39119,OH,Muskingum County,12910.0,514.0,86114
39121,OH,Noble County,1575.0,164.0,14325
39123,OH,Ottawa County,4661.0,614.0,39968
39125,OH,Paulding County,2194.0,309.0,18762
39127,OH,Perry County,4027.0,114.0,35471
39129,OH,Pickaway County,7022.0,-385.0,60007
39131,OH,Pike County,4628.0,10.0,27012
39133,OH,Portage County,16985.0,1235.0,161742
39135,OH,Preble County,4299.0,63.0,40574
39137,OH,Putnam County,3210.0,315.0,34330
39139,OH,Richland County,14445.0,59.0,125261
39141,OH,Ross County,10637.0,-512.0,76508
39143,OH,Sandusky County,6205.0,-247.0,58567
39145,OH,Scioto County,12499.0,-402.0,72189
39147,OH,Seneca County,6462.0,1003.0,54534
39149,OH,Shelby County,6268.0,1447.0,47684
39151,OH,Stark County,33071.0,702.0,372785
39153,OH,Summit County,52968.0,4605.0,535769
39155,OH,Trumbull County,19891.0,488.0,200726
39157,OH,Tuscarawas County,11873.0,3414.0,91971
39159,OH,Union County,8445.0,-127.0,66876
39161,OH,Van Wert County,3184.0,257.0,28804
39163,OH,Vinton County,1678.0,158.0,12577
39165,OH,Warren County,30648.0,502.0,249735
39167,OH,Washington County,7334.0,1615.0,58868
39169,OH,Wayne County,11788.0,1823.0,116552
39171,OH,Williams County,4949.0,494.0,36648
39173,OH,Wood County,15523.0,536.0,131642
39175,OH,Wyandot County,2326.0,33.0,21552
40001,OK,Adair County,3413.0,-968.0,19516
40003,OK,Alfalfa County,595.0,165.0,5689
40005,OK,Atoka County,1860.0,77.0,14327
40007,OK,Beaver County,437.0,-33.0,5019
40009,OK,Beckham County,2688.0,-112.0,21976
40011,OK,Blaine County,927.0,-215.0,8445
40013,OK,Bryan County,6910.0,-368.0,48038
40015,OK,Caddo County,3783.0,-329.0,26237
40017,OK,Canadian County,21112.0,-566.0,169254
40019,OK,Carter County,7986.0,-796.0,48336
40021,OK,Cherokee County,6960.0,-650.0,48074
40023,OK,Choctaw County,2409.0,369.0,14407
40025,OK,Cimarron County,319.0,51.0,2233
40027,OK,Cleveland County,45324.0,-4896.0,299484
40029,OK,Coal County,658.0,-268.0,5291
40031,OK,Comanche County,15772.0,-375.0,122225
40033,OK,Cotton County,748.0,141.0,5449
40035,OK,Craig County,1947.0,-556.0,14176
40037,OK,Creek County,9284.0,-442.0,72686
40039,OK,Custer County,3703.0,0.0,28039
40041,OK,Delaware County,6259.0,903.0,41480
40043,OK,Dewey County,421.0,-16.0,4404
40045,OK,Ellis County,374.0,-75.0,3683
40047,OK,Garfield County,7237.0,570.0,61951
40049,OK,Garvin County,3471.0,330.0,25771
40051,OK,Grady County,7763.0,305.0,56648
40053,OK,Grant County,376.0,-127.0,4122
40055,OK,Greer County,697.0,-5.0,5546
40057,OK,Harmon County,250.0,-165.0,2416
40059,OK,Harper County,414.0,143.0,3165
40061,OK,Haskell County,1522.0,196.0,11667
40063,OK,Hughes County,1979.0,799.0,13434
40065,OK,Jackson County,3331.0,-245.0,24659
40067,OK,Jefferson County,811.0,268.0,5408
40069,OK,Johnston County,1266.0,-464.0,10346
40071,OK,Kay County,5146.0,-1639.0,43738
40073,OK,Kingfisher County,1690.0,-288.0,15228
40075,OK,Kiowa County,993.0,-90.0,8480
40077,OK,Latimer County,1297.0,293.0,9556
40079,OK,Le Flore County,6664.0,311.0,49002
40081,OK,Lincoln County,4243.0,-66.0,34134
40083,OK,Logan County,6204.0,-322.0,51924
40085,OK,Love County,1117.0,-623.0,10174
40087,OK,McClain County,5208.0,-876.0,45410
40089,OK,McCurtain County,4481.0,924.0,30773
40091,OK,McIntosh County,2966.0,440.0,19403
40093,OK,Major County,730.0,-374.0,7536
40095,OK,Marshall County,1705.0,-801.0,15921
40097,OK,Mayes County,5242.0,-135.0,39570
40099,OK,Murray County,1742.0,-562.0,13681
40101,OK,Muskogee County,9436.0,-50.0,66307
40103,OK,Noble County,1130.0,-381.0,10845
40105,OK,Nowata County,952.0,-259.0,9413
40107,OK,Okfuskee County,1465.0,-170.0,11227
40109,OK,Oklahoma County,108134.0,-318.0,803103
40111,OK,Okmulgee County,5599.0,810.0,37011
40113,OK,Osage County,5568.0,-227.0,45852
40115,OK,Ottawa County,3986.0,-660.0,30329
40117,OK,Pawnee County,1852.0,-164.0,15681
40119,OK,Payne County,9497.0,-163.0,82701
40121,OK,Pittsburg County,6365.0,212.0,43476
40123,OK,Pontotoc County,4448.0,-3849.0,38032
40125,OK,Pottawatomie County,10815.0,-1612.0,73351
40127,OK,Pushmataha County,1398.0,117.0,10709
40129,OK,Roger Mills County,295.0,-91.0,3337
40131,OK,Rogers County,11976.0,-1369.0,99060
40133,OK,Seminole County,2900.0,-382.0,23464
40135,OK,Sequoyah County,6076.0,551.0,39801
40137,OK,Stephens County,5105.0,324.0,43616
40139,OK,Texas County,2253.0,62.0,20505
40141,OK,Tillman County,954.0,249.0,6971
40143,OK,Tulsa County,101399.0,12303.0,677061
40145,OK,Wagoner County,11825.0,-819.0,86697
40147,OK,Washington County,7122.0,1001.0,53238
40149,OK,Washita County,1323.0,-108.0,10736
40151,OK,Woods County,992.0,95.0,8602
40153,OK,Woodward County,2237.0,374.0,20015
41001,OR,Baker County,2113.0,657.0,16937
41003,OR,Benton County,14592.0,-99.0,97661
41005,OR,Clackamas County,46950.0,36.0,423118
41007,OR,Clatsop County,3716.0,445.0,41652
41009,OR,Columbia County,5488.0,263.0,53607
41011,OR,Coos County,8078.0,-92.0,64923
41013,OR,Crook County,3089.0,-1007.0,26377
41015,OR,Curry County,2458.0,-24.0,23613
41017,OR,Deschutes County,33204.0,-1147.0,206483
41019,OR,Douglas County,11828.0,569.0,112290
41021,OR,Gilliam County,207.0,86.0,2008
41023,OR,Grant County,717.0,-319.0,7225
41025,OR,Harney County,935.0,248.0,7532
41027,OR,Hood River County,2106.0,-144.0,24035
41029,OR,Jackson County,26663.0,-128.0,221669
41031,OR,Jefferson County,2967.0,-1501.0,25324
41033,OR,Josephine County,9788.0,308.0,87800
41035,OR,Klamath County,8377.0,258.0,70190
41037,OR,Lake County,906.0,344.0,8373
41039,OR,Lane County,55622.0,10670.0,382181
41041,OR,Lincoln County,6251.0,1159.0,50752
41043,OR,Linn County,16967.0,384.0,130622
41045,OR,Malheur County,3822.0,397.0,31858
41047,OR,Marion County,45257.0,1466.0,346719
41049,OR,Morrow County,1114.0,-155.0,12292
41051,OR,Multnomah County,102551.0,1089.0,794563
41053,OR,Polk County,10829.0,-280.0,89593
41055,OR,Sherman County,286.0,102.0,1947
41057,OR,Tillamook County,2979.0,463.0,27521
41059,OR,Umatilla County,8711.0,-1520.0,80261
41061,OR,Union County,2844.0,611.0,26165
41063,OR,Wallowa County,881.0,123.0,7650
41065,OR,Wasco County,2965.0,-296.0,26555
41067,OR,Washington County,91346.0,17485.0,600086
41069,OR,Wheeler County,165.0,1.0,1435
41071,OR,Yamhill County,14232.0,2516.0,108362
42001,PA,Adams County,11897.0,-160.0,105959
42003,PA,Allegheny County,151394.0,72.0,1232605
42005,PA,Armstrong County,6469.0,515.0,64704
42007,PA,Beaver County,19248.0,1171.0,165737
42009,PA,Bedford County,4645.0,852.0,47421
42011,PA,Berks County,45731.0,185.0,431573
42013,PA,Blair County,11905.0,661.0,120734
42015,PA,Bradford County,8576.0,-553.0,59854
42017,PA,Bucks County,58220.0,-77.0,645557
42019,PA,Butler County,20848.0,315.0,197368
42021,PA,Cambria County,16319.0,-199.0,131429
42023,PA,Cameron County,540.0,203.0,4406
42025,PA,Carbon County,7397.0,-153.0,65493
42027,PA,Centre County,16490.0,46.0,157533
42029,PA,Chester County,49491.0,3063.0,546638
42031,PA,Clarion County,4620.0,1498.0,37227
42033,PA,Clearfield County,8893.0,-80.0,77824
42035,PA,Clinton County,3990.0,-26.0,37776
42037,PA,Columbia County,10369.0,2587.0,65289
42039,PA,Crawford County,9099.0,318.0,82405
42041,PA,Cumberland County,32263.0,8039.0,268532
42043,PA,Dauphin County,32369.0,6186.0,288687
42045,PA,Delaware County,58733.0,2776.0,575873
42047,PA,Elk County,3392.0,408.0,30467
42049,PA,Erie County,27553.0,-644.0,268840
42051,PA,Fayette County,17721.0,2766.0,125368
42053,PA,Forest County,823.0,172.0,6603
42055,PA,Franklin County,19027.0,-949.0,156951
42057,PA,Fulton County,1674.0,-132.0,14554
42059,PA,Greene County,4407.0,424.0,34529
42061,PA,Huntingdon County,4789.0,-213.0,43297
42063,PA,Indiana County,9136.0,456.0,83064
42065,PA,Jefferson County,5484.0,1539.0,43731
42067,PA,Juniata County,2718.0,923.0,23281
42069,PA,Lackawanna County,25443.0,-1014.0,215750
42071,PA,Lancaster County,68737.0,15995.0,556660
42073,PA,Lawrence County,7875.0,-79.0,84812
42075,PA,Lebanon County,16823.0,398.0,143902
42077,PA,Lehigh County,43985.0,284.0,376274
42079,PA,Luzerne County,31006.0,-6191.0,326496
42081,PA,Lycoming County,13699.0,1544.0,113034
42083,PA,McKean County,4534.0,1295.0,39819
42085,PA,Mercer County,14174.0,4899.0,109137
42087,PA,Mifflin County,5505.0,82.0,45984
42089,PA,Monroe County,19587.0,-501.0,167451
42091,PA,Montgomery County,82002.0,569.0,865044
42093,PA,Montour County,2502.0,87.0,18054
42095,PA,Northampton County,37967.0,386.0,317900
42097,PA,Northumberland County,11007.0,485.0,90123
42099,PA,Perry County,4180.0,869.0,46113
42101,PA,Philadelphia County,150896.0,-716.0,1566836
42103,PA,Pike County,6571.0,900.0,60576
42105,PA,Potter County,1784.0,583.0,16206
42107,PA,Schuylkill County,16353.0,1464.0,143188
42109,PA,Snyder County,4144.0,940.0,39506
42111,PA,Somerset County,7662.0,24.0,72629
42113,PA,Sullivan County,764.0,224.0,5845
42115,PA,Susquehanna County,3984.0,16.0,38139
42117,PA,Tioga County,4312.0,573.0,40967
42119,PA,Union County,4104.0,-188.0,42690
42121,PA,Venango County,5432.0,926.0,49734
42123,PA,Warren County,4217.0,436.0,37818
42125,PA,Washington County,26421.0,-23.0,209940
42127,PA,Wayne County,5459.0,296.0,51084
42129,PA,Westmoreland County,36833.0,-37.0,351998
42131,PA,Wyoming County,2901.0,398.0,26024
42133,PA,York County,56085.0,-264.0,461049
44001,RI,Bristol County,6495.0,-3016.0,50307
44003,RI,Kent County,29236.0,-3234.0,171134
44005,RI,Newport County,13273.0,-670.0,84721
44007,RI,Providence County,127408.0,-1718.0,657424
44009,RI,Washington County,21697.0,-1211.0,130256
45001,SC,Abbeville County,3130.0,-185.0,24338
45003,SC,Aiken County,19727.0,-1598.0,174228
45005,SC,Allendale County,1041.0,71.0,7418
45007,SC,Anderson County,28096.0,517.0,209652
45009,SC,Bamberg County,1702.0,-198.0,12950
45011,SC,Barnwell County,2587.0,29.0,20471
45013,SC,Beaufort County,24547.0,1316.0,196147
45015,SC,Berkeley County,26477.0,-4310.0,244952
45017,SC,Calhoun County,1721.0,144.0,14197
45019,SC,Charleston County,62378.0,-300.0,419350
45021,SC,Cherokee County,7119.0,10.0,56121
45023,SC,Chester County,4309.0,-846.0,31993
45025,SC,Chesterfield County,5835.0,-416.0,43741
45027,SC,Clarendon County,4996.0,-8.0,30927
45029,SC,Colleton County,4969.0,30.0,38580
45031,SC,Darlington County,7837.0,-866.0,62436
45033,SC,Dillon County,4907.0,285.0,27747
45035,SC,Dorchester County,27878.0,-3534.0,166050
45037,SC,Edgefield County,3416.0,75.0,26959
45039,SC,Fairfield County,2881.0,-853.0,20450
45041,SC,Florence County,20153.0,-250.0,136740
45043,SC,Georgetown County,8495.0,-126.0,64669
45045,SC,Greenville County,84341.0,-2161.0,547845
45047,SC,Greenwood County,9734.0,-2486.0,69223
45049,SC,Hampton County,2480.0,-85.0,18136
45051,SC,Horry County,48714.0,-1448.0,383147
45053,SC,Jasper County,3463.0,607.0,31986
45055,SC,Kershaw County,7573.0,-5753.0,67850
45057,SC,Lancaster County,12757.0,-19.0,104724
45059,SC,Laurens County,8883.0,-816.0,67951
45061,SC,Lee County,2509.0,414.0,16161
45063,SC,Lexington County,55175.0,-4519.0,305105
45065,SC,McCormick County,1043.0,-145.0,9741
45067,SC,Marion County,4653.0,90.0,28471
45069,SC,Marlboro County,4483.0,156.0,26006
45071,SC,Newberry County,4615.0,-3110.0,38315
45073,SC,Oconee County,11081.0,-283.0,80160
45075,SC,Orangeburg County,12915.0,30.0,83101
45077,SC,Pickens County,22224.0,-687.0,133470
45079,SC,Richland County,76376.0,-1967.0,421526
45081,SC,Saluda County,2278.0,518.0,18984
45083,SC,Spartanburg County,37981.0,-9046.0,345948
45085,SC,Sumter County,15104.0,-1001.0,103936
45087,SC,Union County,4004.0,-305.0,26739
45089,SC,Williamsburg County,5299.0,1205.0,30113
45091,SC,York County,41044.0,15.0,294201
46003,SD,Aurora County,292.0,16.0,2762
46005,SD,Beadle County,1951.0,223.0,19488
46007,SD,Bennett County,568.0,196.0,3333
46009,SD,Bon Homme County,606.0,-37.0,7064
46011,SD,Brookings County,3287.0,-149.0,35491
46013,SD,Brown County,3859.0,-239.0,37901
46015,SD,Brule County,465.0,-120.0,5301
46017,SD,Buffalo County,430.0,229.0,1854
46019,SD,Butte County,1086.0,59.0,10790
46021,SD,Campbell County,218.0,124.0,1355
46023,SD,Charles Mix County,1333.0,29.0,9232
46025,SD,Clark County,395.0,70.0,3923
46027,SD,Clay County,1411.0,51.0,15301
46029,SD,Codington County,3537.0,-303.0,28736
46031,SD,Corson County,633.0,213.0,3817
46033,SD,Custer County,1046.0,139.0,9021
46035,SD,Davison County,2024.0,-351.0,19907
46037,SD,Day County,535.0,32.0,5475
46039,SD,Deuel County,488.0,135.0,4361
46041,SD,Dewey County,692.0,-442.0,5142
46043,SD,Douglas County,260.0,55.0,2787
46045,SD,Edmunds County,411.0,83.0,4071
46047,SD,Fall River County,696.0,-409.0,7397
46049,SD,Faulk County,188.0,-21.0,2122
46051,SD,Grant County,732.0,-80.0,7486
46053,SD,Gregory County,375.0,24.0,3999
46055,SD,Haakon County,235.0,77.0,1834
46057,SD,Hamlin County,502.0,-30.0,6394
46059,SD,Hand County,178.0,-33.0,3112
46061,SD,Hanson County,374.0,153.0,3479
46063,SD,Harding County,165.0,117.0,1339
46065,SD,Hughes County,1822.0,460.0,17681
46067,SD,Hutchinson County,485.0,-142.0,7351
46069,SD,Hyde County,150.0,40.0,1199
46071,SD,Jackson County,270.0,-15.0,2832
46073,SD,Jerauld County,229.0,96.0,1662
46075,SD,Jones County,229.0,189.0,875
46077,SD,Kingsbury County,433.0,-59.0,5279
46079,SD,Lake County,1026.0,291.0,10940
46081,SD,Lawrence County,2853.0,155.0,27240
46083,SD,Lincoln County,6323.0,1121.0,71024
46085,SD,Lyman County,410.0,-84.0,3705
46087,SD,McCook County,532.0,157.0,5768
46089,SD,McPherson County,361.0,198.0,2396
46091,SD,Marshall County,362.0,12.0,4363
46093,SD,Meade County,2679.0,-335.0,30702
46095,SD,Mellette County,262.0,2.0,1873
46097,SD,Miner County,206.0,58.0,2285
46099,SD,Minnehaha County,20581.0,294.0,203845
46101,SD,Moody County,580.0,-99.0,6382
46102,SD,Oglala Lakota County,2327.0,208.0,13508
46103,SD,Pennington County,14650.0,566.0,114306
46105,SD,Perkins County,172.0,-66.0,2809
46107,SD,Potter County,350.0,93.0,2446
46109,SD,Roberts County,1224.0,216.0,10139
46111,SD,Sanborn County,253.0,43.0,2403
46115,SD,Spink County,767.0,243.0,6228
